Order_ID,Customer_ID,Order_Date,Product_ID,Product_Name,Category,Brand,Region,State,City,Quantity,Unit_Price,Discount_Pct,Sales,Cost_Price,Profit,Inventory_Level,Customer_Rating,Return_Flag,Sales_Channel
O00184,C002,2025-03-03,P022,Football,Sports,Nike,South,Karnataka,Bangalore,5,2845,20,11380.0,7862.98,3517.02,218,5,Yes,Store
O00185,C053,2025-12-04,P021,Cricket Bat,Sports,SG,South,Karnataka,Bangalore,10,1100,0,11000.0,6939.63,4060.37,484,5,Yes,Online
O00186,C068,2025-02-03,P003,Laptop,Electronics,Dell,North,UP,Noida,5,2555,20,10220.0,8585.57,1634.43,51,4,No,Store
O00187,C064,2025-01-17,P009,Microwave,Home,LG,North,UP,Noida,6,2801,20,13444.8,13260.87,183.93,119,1,No,App
O00188,C021,2025-10-11,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,10,441,5,4189.5,2704.5,1485.0,202,2,No,App
O00189,C032,2025-03-28,P008,Mixer,Home,Philips,North,Delhi,Delhi,1,4126,20,3300.8,2424.2,876.6,100,5,Yes,Store
O00190,C005,2025-05-28,P011,Face Cream,Beauty,Nivea,North,Delhi,Delhi,3,607,10,1638.9,1007.06,631.84,276,2,No,Store
O00191,C058,2025-09-18,P020,Tshirt,Clothing,Puma,West,Maharashtra,Mumbai,7,2746,15,16338.7,12277.29,4061.41,260,2,Yes,Online
O00192,C067,2025-02-18,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,9,2576,5,22024.8,16619.16,5405.64,291,4,No,Online
O00193,C002,2025-09-26,P025,Treadmill,Sports,Decathlon,South,Karnataka,Bangalore,2,2396,15,4073.2,2986.4,1086.8,180,4,No,App
O00194,C059,2025-11-30,P015,Body Wash,Beauty,Dove,North,UP,Noida,2,2430,0,4860.0,3125.18,1734.82,123,2,No,App
O00195,C021,2025-05-02,P020,Tshirt,Clothing,Puma,South,Tamil Nadu,Chennai,5,3443,10,15493.5,13285.35,2208.15,31,1,No,Store
O00196,C022,2025-08-23,P018,Jacket,Clothing,Nike,North,Delhi,Delhi,5,501,15,2129.25,1411.48,717.77,344,4,Yes,App
O00197,C023,2025-03-29,P002,Galaxy,Electronics,Samsung,North,Delhi,Delhi,4,482,5,1831.6,1163.31,668.29,43,5,No,Online
O00198,C025,2025-05-08,P001,iPhone,Electronics,Apple,East,West Bengal,Kolkata,6,2266,20,10876.8,7796.48,3080.32,228,2,No,Online
O00199,C010,2025-10-29,P012,Shampoo,Beauty,Loreal,North,Delhi,Delhi,1,2055,5,1952.25,1468.07,484.18,230,3,No,Online
O00200,C054,2025-01-12,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,4,3179,5,12080.2,9412.99,2667.21,208,1,No,Online
O00201,C004,2025-04-21,P020,Tshirt,Clothing,Puma,West,Gujarat,Ahmedabad,3,4095,10,11056.5,9816.74,1239.76,380,4,No,App
O00202,C046,2025-09-17,P003,Laptop,Electronics,Dell,South,Karnataka,Bangalore,6,2223,20,10670.4,7432.84,3237.56,187,1,No,Online
O00203,C004,2025-09-11,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,3,4631,5,13198.35,9591.33,3607.02,23,2,No,Store
O00204,C058,2025-04-27,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,3,4701,20,11282.4,10386.6,895.8,414,4,No,Online
O00205,C047,2025-11-09,P004,Headphones,Electronics,Sony,South,Karnataka,Bangalore,1,1406,0,1406.0,804.44,601.56,117,5,No,App
O00206,C009,2025-03-31,P004,Headphones,Electronics,Sony,East,Odisha,Bhubaneswar,6,2325,15,11857.5,9011.12,2846.38,399,5,No,Online
O00207,C051,2025-09-02,P010,Mattress,Home,Sleepwell,South,Karnataka,Bangalore,1,2085,20,1668.0,1510.41,157.59,402,2,No,App
O00208,C064,2025-09-18,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,5,2203,0,11015.0,7256.63,3758.37,355,2,No,Store
O00209,C041,2025-07-01,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,1,3039,0,3039.0,1676.79,1362.21,173,4,No,Online
O00210,C007,2025-06-12,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,4,1631,15,5545.4,3660.93,1884.47,438,4,No,App
O00211,C056,2025-04-17,P016,Shirt,Clothing,Levis,East,Odisha,Bhubaneswar,10,404,15,3434.0,2379.95,1054.05,83,2,No,Online
O00212,C075,2025-05-28,P021,Cricket Bat,Sports,SG,East,Odisha,Bhubaneswar,1,3341,5,3173.95,2449.33,724.62,471,5,Yes,App
O00213,C037,2025-11-01,P025,Treadmill,Sports,Decathlon,North,UP,Noida,5,3852,10,17334.0,14084.62,3249.38,402,3,No,Online
O00214,C033,2025-03-22,P009,Microwave,Home,LG,North,UP,Noida,5,1094,5,5196.5,3129.99,2066.51,151,5,No,App
O00215,C070,2025-04-08,P011,Face Cream,Beauty,Nivea,North,Delhi,Delhi,6,4472,0,26832.0,18868.93,7963.07,64,2,No,App
O00216,C076,2025-12-10,P022,Football,Sports,Nike,East,West Bengal,Kolkata,2,297,10,534.6,423.37,111.23,494,4,No,Store
O00217,C068,2025-08-02,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,7,2524,15,15017.8,12123.99,2893.81,142,5,No,App
O00218,C003,2025-02-13,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,10,4742,5,45049.0,26854.0,18195.0,96,2,No,App
O00219,C069,2025-11-03,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,9,2626,5,22452.3,13550.6,8901.7,266,4,No,Online
O00220,C070,2025-09-25,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,8,4854,5,36890.4,22891.03,13999.37,385,3,No,Store
O00221,C008,2025-04-11,P018,Jacket,Clothing,Nike,West,Gujarat,Ahmedabad,6,3176,15,16197.6,11443.2,4754.4,415,4,No,Online
O00222,C046,2025-01-16,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,6,2791,0,16746.0,12574.59,4171.41,128,5,No,Online
O00223,C027,2025-11-21,P013,Perfume,Beauty,Dior,South,Tamil Nadu,Chennai,6,1729,10,9336.6,6126.45,3210.15,24,3,No,Online
O00224,C009,2025-05-14,P020,Tshirt,Clothing,Puma,South,Tamil Nadu,Chennai,5,426,20,1704.0,1350.87,353.13,210,4,No,Store
O00225,C076,2025-10-13,P002,Galaxy,Electronics,Samsung,West,Gujarat,Ahmedabad,9,2972,5,25410.6,20189.76,5220.84,473,5,No,App
O00226,C058,2025-03-16,P001,iPhone,Electronics,Apple,North,Delhi,Delhi,4,2793,0,11172.0,8210.5,2961.5,440,1,No,Store
O00227,C066,2025-09-05,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,1,923,20,738.4,663.68,74.72,155,1,No,Online
O00228,C015,2025-07-10,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,3,641,0,1923.0,1161.27,761.73,20,3,No,Online
O00229,C077,2025-07-26,P014,Lipstick,Beauty,Maybelline,East,Odisha,Bhubaneswar,4,659,0,2636.0,1954.64,681.36,209,3,No,Store
O00230,C062,2025-02-04,P023,Basketball,Sports,Spalding,West,Maharashtra,Mumbai,2,2797,15,4754.9,3610.38,1144.52,146,3,No,Online
O00231,C051,2025-10-02,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,10,1950,0,19500.0,12149.56,7350.44,200,4,Yes,Store
O00232,C014,2025-04-30,P014,Lipstick,Beauty,Maybelline,West,Maharashtra,Mumbai,7,4928,15,29321.6,24449.81,4871.79,421,5,No,Online
O00233,C041,2025-07-15,P009,Microwave,Home,LG,East,West Bengal,Kolkata,8,1962,0,15696.0,9809.68,5886.32,67,4,No,Online
O00234,C048,2025-06-07,P014,Lipstick,Beauty,Maybelline,South,Karnataka,Bangalore,8,3398,20,21747.2,20647.28,1099.92,267,3,No,App
O00235,C044,2025-07-20,P018,Jacket,Clothing,Nike,North,Delhi,Delhi,5,1548,15,6579.0,4683.14,1895.86,444,1,No,Online
O00236,C046,2025-02-16,P002,Galaxy,Electronics,Samsung,East,Odisha,Bhubaneswar,1,542,15,460.7,421.5,39.2,14,1,No,Online
O00237,C051,2025-05-12,P022,Football,Sports,Nike,East,West Bengal,Kolkata,3,1773,15,4521.15,3974.36,546.79,310,4,No,App
O00238,C001,2025-03-13,P012,Shampoo,Beauty,Loreal,North,Delhi,Delhi,6,393,5,2240.1,1575.67,664.43,86,1,Yes,Online
O00239,C040,2025-05-22,P012,Shampoo,Beauty,Loreal,South,Tamil Nadu,Chennai,8,3651,5,27747.6,23158.53,4589.07,290,5,No,Online
O00240,C043,2025-12-19,P013,Perfume,Beauty,Dior,North,UP,Noida,1,1525,0,1525.0,922.27,602.73,89,5,No,App
O00241,C017,2025-12-10,P010,Mattress,Home,Sleepwell,West,Gujarat,Ahmedabad,9,2000,20,14400.0,11180.53,3219.47,276,3,No,Store
O00242,C019,2025-11-28,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,3,1556,20,3734.4,3027.87,706.53,71,5,No,Online
O00243,C025,2025-12-13,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,10,1187,5,11276.5,8669.24,2607.26,173,5,No,Online
O00244,C036,2025-03-23,P015,Body Wash,Beauty,Dove,East,Odisha,Bhubaneswar,2,4233,15,7196.1,5468.69,1727.41,484,3,No,Online
O00245,C063,2025-10-12,P001,iPhone,Electronics,Apple,East,Odisha,Bhubaneswar,3,2902,0,8706.0,6837.97,1868.03,104,2,No,Store
O00246,C028,2025-09-16,P013,Perfume,Beauty,Dior,South,Tamil Nadu,Chennai,2,4858,0,9716.0,6831.74,2884.26,83,3,No,Online
O00247,C065,2025-11-07,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,8,4208,15,28614.4,20998.26,7616.14,300,2,No,App
O00248,C021,2025-04-17,P017,Jeans,Clothing,Levis,West,Maharashtra,Mumbai,9,1631,0,14679.0,8320.73,6358.27,145,4,No,Store
O00249,C067,2025-07-14,P009,Microwave,Home,LG,North,UP,Noida,10,3459,15,29401.5,25928.49,3473.01,155,4,No,Store
O00250,C024,2025-06-16,P023,Basketball,Sports,Spalding,East,West Bengal,Kolkata,10,1341,15,11398.5,8692.95,2705.55,289,4,No,Online
O00251,C035,2025-05-06,P024,Yoga Mat,Sports,Decathlon,North,Delhi,Delhi,4,3473,15,11808.2,8956.56,2851.64,394,1,No,Online
O00252,C031,2025-04-23,P008,Mixer,Home,Philips,South,Tamil Nadu,Chennai,4,1663,15,5654.2,4589.36,1064.84,364,2,No,Store
O00253,C051,2025-11-02,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,4,1378,10,4960.8,3566.25,1394.55,261,3,No,Online
O00254,C006,2025-07-15,P010,Mattress,Home,Sleepwell,North,UP,Noida,5,323,20,1292.0,1079.63,212.37,273,4,No,Online
O00255,C022,2025-03-09,P013,Perfume,Beauty,Dior,West,Maharashtra,Mumbai,4,2136,20,6835.2,6772.71,62.49,68,5,No,Online
O00256,C032,2025-04-19,P002,Galaxy,Electronics,Samsung,North,UP,Noida,5,2590,10,11655.0,8275.65,3379.35,50,2,Yes,App
O00257,C024,2025-05-05,P012,Shampoo,Beauty,Loreal,North,UP,Noida,7,1722,0,12054.0,8378.94,3675.06,482,5,No,Store
O00258,C024,2025-09-07,P004,Headphones,Electronics,Sony,West,Maharashtra,Mumbai,1,3370,15,2864.5,2106.66,757.84,274,5,No,Online
O00259,C011,2025-11-06,P017,Jeans,Clothing,Levis,North,UP,Noida,6,3930,10,21222.0,18330.23,2891.77,172,4,Yes,App
O00260,C012,2025-03-11,P011,Face Cream,Beauty,Nivea,West,Gujarat,Ahmedabad,5,1176,15,4998.0,3920.17,1077.83,16,3,No,App
O00261,C023,2025-07-22,P023,Basketball,Sports,Spalding,South,Tamil Nadu,Chennai,6,1810,0,10860.0,7500.76,3359.24,191,1,No,Online
O00262,C004,2025-12-31,P019,Sneakers,Clothing,Adidas,North,UP,Noida,2,4899,10,8818.2,6863.79,1954.41,162,1,Yes,Online
O00263,C067,2025-11-21,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,1,4135,10,3721.5,2596.68,1124.82,12,5,No,App
O00264,C021,2025-07-23,P022,Football,Sports,Nike,North,UP,Noida,3,3837,5,10935.45,6717.92,4217.53,193,1,No,App
O00265,C071,2025-01-30,P025,Treadmill,Sports,Decathlon,South,Karnataka,Bangalore,3,4314,5,12294.9,9307.96,2986.94,134,3,No,Online
O00266,C073,2025-05-07,P005,Smartwatch,Electronics,Apple,North,Delhi,Delhi,5,4436,20,17744.0,16756.58,987.42,256,4,No,Store
O00267,C003,2025-07-07,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,2,613,10,1103.4,781.21,322.19,460,5,No,Online
O00268,C016,2025-12-24,P019,Sneakers,Clothing,Adidas,West,Gujarat,Ahmedabad,2,2622,5,4981.8,3925.81,1055.99,187,2,Yes,Online
O00269,C078,2025-04-30,P024,Yoga Mat,Sports,Decathlon,West,Maharashtra,Mumbai,2,2542,10,4575.6,3817.43,758.17,381,3,Yes,Store
O00270,C053,2025-10-02,P021,Cricket Bat,Sports,SG,West,Maharashtra,Mumbai,1,636,20,508.8,445.76,63.04,312,1,No,Online
O00271,C014,2025-06-27,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,10,1789,15,15206.5,12688.89,2517.61,411,4,No,Store
O00272,C012,2025-04-29,P022,Football,Sports,Nike,South,Karnataka,Bangalore,4,1428,10,5140.8,4248.79,892.01,414,2,No,App
O00273,C018,2025-04-06,P011,Face Cream,Beauty,Nivea,North,UP,Noida,1,1464,5,1390.8,1091.78,299.02,213,1,Yes,App
O00274,C065,2025-04-17,P008,Mixer,Home,Philips,North,UP,Noida,5,1088,20,4352.0,4258.01,93.99,146,1,No,App
O00275,C017,2025-07-05,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,3,2424,15,6181.2,5227.0,954.2,470,2,No,Store
O00276,C013,2025-04-11,P025,Treadmill,Sports,Decathlon,East,West Bengal,Kolkata,10,4318,20,34544.0,31446.33,3097.67,416,4,No,Store
O00277,C048,2025-12-25,P025,Treadmill,Sports,Decathlon,South,Karnataka,Bangalore,5,1516,5,7201.0,4367.61,2833.39,27,1,No,App
O00278,C013,2025-04-10,P014,Lipstick,Beauty,Maybelline,West,Gujarat,Ahmedabad,9,1091,0,9819.0,5857.09,3961.91,30,2,No,Online
O00279,C045,2025-08-25,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,8,2205,0,17640.0,13213.42,4426.58,161,1,No,Store
O00280,C054,2025-03-06,P004,Headphones,Electronics,Sony,South,Karnataka,Bangalore,6,1139,20,5467.2,4924.23,542.97,355,5,No,Store
O00281,C047,2025-02-22,P013,Perfume,Beauty,Dior,North,Delhi,Delhi,6,2301,5,13115.7,9470.25,3645.45,73,5,No,App
O00282,C017,2025-09-25,P022,Football,Sports,Nike,North,UP,Noida,10,874,0,8740.0,6415.6,2324.4,181,4,Yes,Store
O00283,C028,2025-09-29,P025,Treadmill,Sports,Decathlon,East,Odisha,Bhubaneswar,10,2477,0,24770.0,15554.72,9215.28,174,1,No,App
O00284,C006,2025-08-12,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,5,2422,0,12110.0,7024.43,5085.57,152,1,No,Store
O00285,C051,2025-06-09,P020,Tshirt,Clothing,Puma,North,UP,Noida,5,4779,20,19116.0,18961.84,154.16,330,1,No,Online
O00286,C028,2025-07-24,P022,Football,Sports,Nike,West,Gujarat,Ahmedabad,8,394,20,2521.6,1913.45,608.15,78,4,No,App
O00287,C050,2025-11-27,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,9,830,20,5976.0,5099.65,876.35,142,4,No,Online
O00288,C045,2025-12-05,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,9,225,0,2025.0,1509.29,515.71,266,5,No,Store
O00289,C031,2025-06-23,P011,Face Cream,Beauty,Nivea,West,Maharashtra,Mumbai,1,3373,15,2867.05,2309.5,557.55,241,2,No,Online
O00290,C015,2025-08-12,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,8,1896,5,14409.6,9487.27,4922.33,60,2,No,Online
O00291,C003,2025-01-06,P006,Sofa,Home,Ikea,South,Tamil Nadu,Chennai,6,2549,20,12235.2,10165.15,2070.05,92,4,No,Online
O00292,C041,2025-09-29,P017,Jeans,Clothing,Levis,East,West Bengal,Kolkata,2,1746,15,2968.2,2496.01,472.19,67,3,No,Store
O00293,C004,2025-04-18,P025,Treadmill,Sports,Decathlon,East,West Bengal,Kolkata,5,1069,5,5077.75,4250.85,826.9,370,5,No,App
O00294,C008,2025-05-21,P017,Jeans,Clothing,Levis,West,Maharashtra,Mumbai,5,3095,5,14701.25,12252.54,2448.71,361,4,No,Online
O00295,C044,2025-05-17,P011,Face Cream,Beauty,Nivea,West,Maharashtra,Mumbai,4,3871,5,14709.8,11503.17,3206.63,420,2,No,App
O00296,C027,2025-12-15,P011,Face Cream,Beauty,Nivea,North,UP,Noida,10,2569,10,23121.0,15759.67,7361.33,450,4,No,App
O00297,C001,2025-06-09,P004,Headphones,Electronics,Sony,North,UP,Noida,8,3518,10,25329.6,22197.5,3132.1,88,5,No,Store
O00298,C017,2025-10-01,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,3,3896,10,10519.2,7233.55,3285.65,172,4,No,Online
O00299,C010,2025-11-11,P018,Jacket,Clothing,Nike,East,West Bengal,Kolkata,2,353,20,564.8,560.28,4.52,202,1,Yes,App
O00300,C069,2025-09-13,P001,iPhone,Electronics,Apple,North,UP,Noida,2,1972,0,3944.0,3106.35,837.65,138,3,No,App
O00301,C021,2025-05-12,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,7,2238,5,14882.7,12112.0,2770.7,278,2,No,App
O00302,C046,2025-11-20,P020,Tshirt,Clothing,Puma,North,Delhi,Delhi,8,1591,10,11455.2,8889.88,2565.32,377,3,No,Store
O00303,C034,2025-06-30,P015,Body Wash,Beauty,Dove,East,West Bengal,Kolkata,8,3807,5,28933.2,23030.73,5902.47,247,4,No,Online
O00304,C057,2025-05-18,P021,Cricket Bat,Sports,SG,South,Karnataka,Bangalore,9,4032,15,30844.8,24698.61,6146.19,167,5,No,Store
O00305,C036,2025-08-27,P019,Sneakers,Clothing,Adidas,South,Karnataka,Bangalore,4,4259,15,14480.6,10325.07,4155.53,168,5,No,App
O00306,C057,2025-02-16,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,5,1335,10,6007.5,4124.21,1883.29,373,4,No,App
O00307,C042,2025-07-21,P021,Cricket Bat,Sports,SG,South,Karnataka,Bangalore,8,471,10,3391.2,2462.83,928.37,31,3,No,App
O00308,C048,2025-04-21,P009,Microwave,Home,LG,North,Delhi,Delhi,10,2973,0,29730.0,19039.91,10690.09,152,3,No,App
O00309,C066,2025-04-14,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,9,2810,15,21496.5,20057.63,1438.87,270,3,No,Store
O00310,C073,2025-05-21,P023,Basketball,Sports,Spalding,South,Karnataka,Bangalore,9,3864,5,33037.2,26143.47,6893.73,69,4,No,Store
O00311,C015,2025-04-10,P017,Jeans,Clothing,Levis,West,Maharashtra,Mumbai,7,4487,0,31409.0,19724.73,11684.27,31,4,No,Store
O00312,C034,2025-07-08,P011,Face Cream,Beauty,Nivea,East,West Bengal,Kolkata,8,4373,5,33234.8,24627.97,8606.83,246,4,No,Online
O00313,C027,2025-12-02,P019,Sneakers,Clothing,Adidas,South,Karnataka,Bangalore,1,2586,20,2068.8,1748.65,320.15,389,5,No,App
O00314,C002,2025-01-22,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,10,3931,15,33413.5,27762.97,5650.53,370,1,No,Store
O00315,C080,2025-11-24,P014,Lipstick,Beauty,Maybelline,East,West Bengal,Kolkata,3,3897,10,10521.9,8265.52,2256.38,123,1,No,App
O00316,C028,2025-11-30,P021,Cricket Bat,Sports,SG,West,Maharashtra,Mumbai,1,3149,0,3149.0,2070.89,1078.11,68,3,No,App
O00317,C054,2025-03-20,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,6,1673,15,8532.3,7985.35,546.95,214,3,No,Online
O00318,C062,2025-06-06,P024,Yoga Mat,Sports,Decathlon,East,West Bengal,Kolkata,8,2961,0,23688.0,18834.14,4853.86,201,1,No,App
O00319,C041,2025-08-07,P005,Smartwatch,Electronics,Apple,East,Odisha,Bhubaneswar,9,2188,5,18707.4,14299.12,4408.28,176,4,Yes,Store
O00320,C074,2025-06-15,P010,Mattress,Home,Sleepwell,South,Karnataka,Bangalore,3,407,5,1159.95,759.3,400.65,21,2,No,Store
O00321,C066,2025-11-05,P015,Body Wash,Beauty,Dove,South,Tamil Nadu,Chennai,9,2395,15,18321.75,14323.42,3998.33,289,3,No,Store
O00322,C029,2025-03-06,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,6,4395,10,23733.0,18443.63,5289.37,82,2,No,Online
O00323,C022,2025-12-22,P015,Body Wash,Beauty,Dove,West,Gujarat,Ahmedabad,3,759,20,1821.6,1367.7,453.9,97,1,Yes,Online
O00324,C001,2025-05-18,P017,Jeans,Clothing,Levis,North,UP,Noida,7,1016,0,7112.0,4712.15,2399.85,419,1,No,App
O00325,C035,2025-09-01,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,1,569,10,512.1,374.63,137.47,340,1,No,Store
O00326,C041,2025-06-19,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,9,3162,15,24189.3,20015.16,4174.14,433,4,No,Store
O00327,C043,2025-10-17,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,4,2984,0,11936.0,6611.99,5324.01,295,3,No,Store
O00328,C019,2025-06-13,P001,iPhone,Electronics,Apple,West,Gujarat,Ahmedabad,2,1829,5,3475.1,2821.2,653.9,442,5,No,Store
O00329,C051,2025-07-28,P010,Mattress,Home,Sleepwell,South,Karnataka,Bangalore,7,2111,10,13299.3,10053.71,3245.59,72,5,No,Online
O00330,C056,2025-07-06,P007,Dining Table,Home,Ikea,North,UP,Noida,1,1917,20,1533.6,1373.75,159.85,340,2,No,Store
O00331,C079,2025-04-02,P006,Sofa,Home,Ikea,South,Tamil Nadu,Chennai,4,3897,15,13249.8,9136.08,4113.72,17,2,No,Store
O00332,C068,2025-07-26,P025,Treadmill,Sports,Decathlon,North,UP,Noida,6,4551,20,21844.8,18223.52,3621.28,128,3,No,App
O00333,C021,2025-08-30,P025,Treadmill,Sports,Decathlon,North,UP,Noida,6,1124,20,5395.2,5035.28,359.92,454,3,No,Store
O00334,C056,2025-08-22,P003,Laptop,Electronics,Dell,East,West Bengal,Kolkata,1,395,15,335.75,241.93,93.82,22,1,No,Store
O00335,C049,2025-12-28,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,7,2791,20,15629.6,12341.24,3288.36,313,1,No,Online
O00336,C042,2025-03-28,P009,Microwave,Home,LG,South,Karnataka,Bangalore,3,861,0,2583.0,1975.23,607.77,464,4,No,Store
O00337,C032,2025-02-15,P025,Treadmill,Sports,Decathlon,West,Gujarat,Ahmedabad,9,3510,20,25272.0,20621.11,4650.89,371,5,No,Online
O00338,C032,2025-05-02,P002,Galaxy,Electronics,Samsung,North,UP,Noida,2,4957,0,9914.0,6308.35,3605.65,137,4,No,App
O00339,C028,2025-06-01,P009,Microwave,Home,LG,South,Tamil Nadu,Chennai,7,2494,10,15712.2,11066.95,4645.25,71,3,No,Store
O00340,C065,2025-12-20,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,3,2442,5,6959.7,4783.63,2176.07,498,5,No,App
O00341,C026,2025-01-17,P016,Shirt,Clothing,Levis,West,Maharashtra,Mumbai,1,4540,20,3632.0,2879.73,752.27,70,5,No,Online
O00342,C017,2025-06-20,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,1,1020,0,1020.0,565.62,454.38,24,3,No,Store
O00343,C073,2025-04-30,P021,Cricket Bat,Sports,SG,West,Gujarat,Ahmedabad,10,1367,0,13670.0,10017.77,3652.23,311,1,No,App
O00344,C066,2025-09-28,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,3,4016,20,9638.4,7178.93,2459.47,386,3,Yes,App
O00345,C022,2025-01-06,P025,Treadmill,Sports,Decathlon,East,Odisha,Bhubaneswar,3,583,5,1661.55,991.23,670.32,203,1,No,Store
O00346,C067,2025-12-05,P020,Tshirt,Clothing,Puma,North,Delhi,Delhi,2,2804,15,4766.8,4482.45,284.35,2,3,No,Store
O00347,C031,2025-05-04,P020,Tshirt,Clothing,Puma,West,Gujarat,Ahmedabad,2,1285,0,2570.0,1653.31,916.69,481,5,No,Online
O00348,C058,2025-07-28,P004,Headphones,Electronics,Sony,East,West Bengal,Kolkata,10,2092,20,16736.0,13337.56,3398.44,354,5,No,Online
O00349,C003,2025-10-04,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,6,3172,5,18080.4,14788.95,3291.45,63,2,No,Online
O00350,C011,2025-02-23,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,10,3091,5,29364.5,20207.19,9157.31,15,3,No,Online
O00351,C002,2025-06-27,P002,Galaxy,Electronics,Samsung,South,Tamil Nadu,Chennai,10,2547,10,22923.0,15205.08,7717.92,395,3,No,App
O00352,C061,2025-05-09,P017,Jeans,Clothing,Levis,East,Odisha,Bhubaneswar,6,2752,10,14860.8,12958.07,1902.73,477,5,No,Online
O00353,C079,2025-07-26,P014,Lipstick,Beauty,Maybelline,North,Delhi,Delhi,4,3150,5,11970.0,9015.2,2954.8,387,4,No,Online
O00354,C035,2025-03-20,P008,Mixer,Home,Philips,North,Delhi,Delhi,6,1293,20,6206.4,5972.08,234.32,4,4,Yes,App
O00355,C029,2025-04-14,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,8,565,10,4068.0,3067.05,1000.95,76,2,No,Store
O00356,C043,2025-10-14,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,6,2935,10,15849.0,14083.12,1765.88,90,5,No,Online
O00357,C021,2025-10-31,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,1,3050,15,2592.5,2357.43,235.07,290,2,No,Store
O00358,C010,2025-12-05,P015,Body Wash,Beauty,Dove,East,West Bengal,Kolkata,10,3626,10,32634.0,25605.13,7028.87,24,4,No,Store
O00359,C048,2025-07-30,P019,Sneakers,Clothing,Adidas,West,Gujarat,Ahmedabad,10,772,10,6948.0,5363.16,1584.84,342,3,No,Store
O00360,C004,2025-09-03,P005,Smartwatch,Electronics,Apple,West,Maharashtra,Mumbai,5,3834,20,15336.0,15245.51,90.49,112,2,No,Online
O00361,C075,2025-10-04,P014,Lipstick,Beauty,Maybelline,West,Gujarat,Ahmedabad,2,3426,5,6509.4,3957.14,2552.26,427,5,Yes,Store
O00362,C071,2025-09-17,P025,Treadmill,Sports,Decathlon,North,UP,Noida,10,1117,10,10053.0,8231.72,1821.28,192,4,Yes,App
O00363,C059,2025-02-12,P015,Body Wash,Beauty,Dove,North,Delhi,Delhi,2,3675,5,6982.5,5474.1,1508.4,206,4,No,App
O00364,C037,2025-08-18,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,8,289,20,1849.6,1360.43,489.17,321,4,Yes,Store
O00365,C055,2025-05-24,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,6,4591,5,26168.7,15732.66,10436.04,429,3,No,Online
O00366,C037,2025-08-22,P015,Body Wash,Beauty,Dove,East,Odisha,Bhubaneswar,5,3527,0,17635.0,14095.82,3539.18,464,1,No,Store
